index,name,platform,rating,release_year
12483,Kekkon: Marriage,SAT,NaN,NaN
12484,KimiKiss,PS2,NaN,2006
12485,Nicola Kanshuu: Model * Oshare Audition 2,3DS,NaN,NaN
12488,Hisshou Pachinko*Pachi-Slot Kouryaku Series Portable Vol. 1: Shinseiki Evangelion - Tamashii no Kiseki,PSP,NaN,NaN
12490,Shining Force Feather,DS,NaN,NaN
12493,Attack on Titan (KOEI),PS3,NaN,NaN
12495,Mobile Suit Gundam 00: Gundam Meisters,PS2,NaN,NaN
12497,Nazotoki Battle Tore! Densetsu no Makyuu o Fukkatsu Saseyo! ,3DS,NaN,NaN
12502,Super Robot Wars OG Saga Masou Kishin F: Coffin of the End,PS3,NaN,NaN
12504,Metal Gear Solid: Social Ops,PS2,NaN,NaN
12505,Minna no DS Seminar: Kanpeki Eitango Ryoku,DS,NaN,NaN
12506,Kirarin * Revolution: Minna de Odorou Furi Furi Debut!,DS,NaN,NaN
12507,PenPen TriIceLon,DC,NaN,NaN
12509,SBK 2011: FIM Superbike World Championship,X360,NaN,2011
12514,Hagane no Renkinjutsushi - Fullmetal Alchemist: Yakusoku no Hi e,PSP,NaN,NaN
12515,Mega Man Battle Network 5: Double Team DS (US sales),DS,NaN,NaN
12516,Attack on Titan (KOEI),XOne,NaN,NaN
12522,Summon Night 6: Lost Borders,PSV,T,2017
12523,Summon Night 2,DS,NaN,2008
12524,Chou Soujuu Mecha MG,DS,NaN,NaN
12531,Rurouni Kenshin: Meiji Kenyaku Romantan - Kansen,PSP,NaN,NaN
12533,Genkai Tokki: Moero Crystal,PSV,NaN,2015
12536,Neon Genesis Evangelion,N64,NaN,1999
12540,The Legend of Heroes VII: The Trail of Blue,PSV,NaN,NaN
12546,Eigo de Tabisuru: Little Charo,DS,NaN,NaN
12550,Dreamer Series: Zoo Keeper,DS,E,2010
12551,D.C. II P.S.: Da Capo II Plus Situation,PS2,NaN,NaN
12554,Bust-A-Move '99,N64,NaN,NaN
12558,Olympic Hockey 98,N64,E,1998
12559,CyberTiger,N64,E,2000
12563,Another Code R: A Journey into Lost Memories,Wii,NaN,2009
12568,Prinny: Can I Really Be The Hero? (US sales),PSP,NaN,NaN
12571,Smile PreCure! Let's Go! Marchen World,3DS,NaN,NaN
12575,Doraemon: Nobita no Uchuu Eiyuuki,3DS,NaN,NaN
12579,A New Beginning,PC,NaN,2010
12585,Power Pro Success Legends,PSP,NaN,NaN
12586,Killer Loop,PS,E,1999
12589,Worldwide Soccer,SAT,NaN,NaN
12590,Toriko: Gourmet Battle!,3DS,NaN,NaN
12598,Fate/Tiger Colosseum Upper,PSP,NaN,NaN
12599,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS3 Deluxe,DS,NaN,NaN
12601,Pop Cutie! Street Fashion Simulation,DS,E,2008
12605,PachiPara 13: Super Umi no Pachi-Pro Fuuunroku,PS2,NaN,NaN
12606,World Soccer Winning Eleven 9 (US sales),PSP,NaN,NaN
12609,Winning Post 4 Maximum,PS2,NaN,NaN
12611,Exhibition Volume 5,XB,NaN,NaN
12612,Record of Lodoss War: Eiyuu Sensou,SCD,NaN,NaN
12613,Pro Yakyuu Netsu Star 2007,PS2,NaN,NaN
12614,Starry ? Sky: In Summer,PSP,NaN,NaN
12615,Klonoa Beach Volleyball,PS,NaN,2002
12616,Melty Blood: Actress Again,PS2,NaN,2009
12617,Mahouka Koukou no Rettousei: Out of Order,PSV,NaN,NaN
12618,3D Lemmings,PS,NaN,NaN
12622,Corpse Party: Back to School Edition,3DS,NaN,NaN
12623,Tenchi Muyou! Ryoukouki Gokuraku,SAT,NaN,NaN
12625,I Am In The Movie,PSP,NaN,2014
12631,Metal Max 4: Gekkou no Diva,3DS,NaN,NaN
12632,Magi: Aratanaru Sekai,3DS,NaN,NaN
12635,MXGP 2,XOne,NaN,NaN
12643,Raw Danger! (JP sales),PS2,NaN,NaN
12644,Archer Maclean Presents: Pool Paradise,PS2,E,2004
12646,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,DS,NaN,NaN
12649,Backyard Skateboarding 2006,GBA,NaN,NaN
12652,Steins;Gate: Hiyoku Renri no Darling,PSP,NaN,NaN
12654,Gegege no Kitarou: Youkai Daigekisen,DS,NaN,NaN
12656,FIFA Soccer 07,DS,E,2006
12657,Emblem of Gundam,DS,NaN,NaN
12662,Paws & Claws: Pampered Pets 2,DS,NaN,NaN
12663,Policenauts,3DO,NaN,1995
12664,All Kamen Rider: Rider Generation 2,PSP,NaN,NaN
12665,Killing Zone,PS,T,1996
12667,Quiz! Hexagon II,DS,NaN,NaN
12673,NTRA Breeders' Cup World Thoroughbred Championships,XB,NaN,NaN
12675,Daito Giken Koushiki Pachi-Slot Simulator: Shin Yoshimune,PS2,NaN,NaN
12677,Tanjou S Debut,SAT,NaN,NaN
12679,Nendoroid Generation,PSP,NaN,NaN
12680,Pop'n TwinBee: Rainbow Bell Adventure,SNES,NaN,NaN
12685,Broken Helix,PS,M,1997
12686,Crazy Chicken: Pharaoh's Treasure,DS,NaN,NaN
12687,Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!,DS,NaN,NaN
12690,Hajime no Ippo Portable: Victorious Spirits,PSP,NaN,NaN
12692,Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,DS,NaN,NaN
12696,Brain Quest: Grades 3 & 4,DS,E,2008
12697,Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+,DS,NaN,NaN
12698,Vitamin X to Z,PSP,NaN,NaN
12702,Jacqueline Wilson's Tracy Beaker: The Game,DS,NaN,NaN
12707,Real Bout Garou Densetsu Special: Dominated Mind,PS,NaN,NaN
12708,Minna no Sukkiri,PSP,NaN,NaN
12710,Aquarium by DS,DS,E,2008
12712,Chaos Rings III,PSV,NaN,2015
12714,Kamen Rider: Battride War Genesis,PS4,NaN,NaN
12720,The Amazing Spider-Man 2 (2014),WiiU,NaN,NaN
12721,Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,DS,NaN,NaN
12726,Teenage Mutant Ninja Turtles: Tournament Fighters,SNES,NaN,1993
12727,Eikan wa Kimini 2002: Koshien no Kodou,PS2,NaN,NaN
12731,Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,PSP,NaN,NaN
12732,G1 Jockey 2,PS2,NaN,NaN
12734,Mobile Ops: The One Year War,X360,NaN,NaN
12737,Senritsu no Stratus,PSP,NaN,NaN
12738,Katekyoo Hitman Reborn! DS Flame Rumble X - Mirai Chou-Bakuhatsu!!,DS,NaN,NaN
12739,Gormiti: The Lords of Nature!,DS,NaN,NaN
12740,Monkey Island: Special Edition Collection,X360,NaN,NaN
12744,Wantame Fortune Channel,DS,NaN,NaN
12746,Evangelion: Jo,PSP,NaN,NaN
12747,Bleach: Blade Battlers 2nd,PS2,NaN,2007
12749,Men in Black The Series: Crashdown,PS,T,2001
12750,Kamen Rider Kabuto,PS2,NaN,NaN
12753,Zero Divide,PS,T,1995
12765,Kaite Shabette Hajimeyou! Monster Farm DS,DS,NaN,NaN
12770,Pro Yaky? Spirits 2012,PSV,NaN,NaN
12771,SD Gundam G Generation Wars,Wii,NaN,NaN
12775,Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,PSP,NaN,NaN
12779,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 11: Shinseiki Evangelion - Magokoro o, Kimi ni",PS2,NaN,NaN
12780,TOCA Race Driver 2: Ultimate Racing Simulator,PS2,NaN,NaN
12783,Girls RPG: Cinderellife,3DS,NaN,NaN
12785,Scrabble Blast!,GBA,NaN,NaN
12787,Fate/Stay Night [Réalta Nua],PSV,NaN,NaN
12789,Gintama no Sugoroku,PSP,NaN,NaN
12791,Doraemon 4: Nobita to Toki no Okoku,SNES,NaN,NaN
12793,Miracle Girls Festival,PSV,NaN,2015
12794,Toaru Kagaku no Chou Denjihou,PSP,NaN,NaN
12795,Starwinder: The Ultimate Space Race,PS,NaN,NaN
12797,Angelique Trois,PS2,NaN,NaN
12799,Dance Dance Revolution: Mario Mix (JP sales),GC,NaN,NaN
12802,A-Train 6,PS2,NaN,2000
12803,Meitantei Conan: Tantei Ryoku Trainer,DS,NaN,NaN
12807,"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",DS,NaN,NaN
12808,KimiKiss (ebKore+),PS2,NaN,NaN
12811,Choro Q Marine: Q Boat,PS,NaN,NaN
12815,Yuugen Gaisha Brave Company,3DS,NaN,NaN
12818,Ken to Mahou to Gakuen Mono. 3D,3DS,NaN,NaN
12826,Mame Goma 2: Uchi no Ko ga Ichiban!,DS,NaN,NaN
12827,Backyard NFL Football '08,PS2,NaN,NaN
12830,Dream C Club Portable,PSP,NaN,NaN
12836,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PS4,NaN,NaN
12837,WWF Wrestlemania: The Arcade Game,PS,NaN,NaN
12840,Mega Man 8 Anniversary Collector's Edition,SAT,NaN,NaN
12843,Pro Yakyuu Famista 2011,3DS,NaN,NaN
12844,Impact Racing,PS,E,1996
12850,Jikkyou Powerful Pro Yakyuu DreamCast Edition,DC,NaN,NaN
12853,Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,PSP,NaN,NaN
12854,Saki: Zenkoku-hen,PSV,NaN,NaN
12855,Point Blank DS (US sales),DS,NaN,NaN
12856,Ski Region Simulator,PC,NaN,NaN
12857,MotoGP 4 - Official Game of MotoGP,PS2,NaN,NaN
12860,Kyoukai Senjou no Horizon Portable,PSP,NaN,NaN
12861,Shining Force III: Scenario 2,SAT,NaN,1998
12866,Medabots: Metabee,GBA,E,2003
12873,Minna to Kimi no Piramekino!,DS,NaN,NaN
12876,NHL Powerplay 98,PS,E,1997
12881,Olympic Soccer: Atlanta 1996,PS,NaN,NaN
12882,Samurai Dou Portable,PSP,NaN,NaN
12886,Front Mission 2089: Border of Madness,DS,NaN,NaN
12891,Hearts of Iron IV,PC,NaN,2016
12899,Hakuouki: Reimeiroku,PS2,NaN,NaN
12903,Ghostbusters (2016),PS4,NaN,NaN
12904,Shin Sangoku Musou 5 Empires,PSP,NaN,NaN
12910,GachiTora! Abarenbou Kyoushi in High School,PSP,NaN,NaN
12911,McDROID,PSP,NaN,2014
12916,Famicom Mini: Dig Dug,GBA,NaN,NaN
12919,The Lost Chronicles of Zerzura,PC,NaN,NaN
12920,Adventure Time: Finn & Jake Investigations,XOne,NaN,NaN
12922,Uta no Prince-Sama: Music 3,PSV,NaN,2016
12923,New Prince of Tennis: Go to the Top,3DS,NaN,NaN
12926,Defendin' De Penguin,Wii,NaN,2008
12929,Bleach: Blade Battlers,PS2,NaN,NaN
12937,Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE,DS,NaN,NaN
12939,Shaman King: Soul Fight,GC,NaN,NaN
12940,Samurai Deeper Kyo,PS,T,2008
12945,Criminal Girls 2,PSV,NaN,NaN
12946,Omega Labyrinth,PSV,NaN,2015
12948,Jirou Akagawa: Majotachi no Nemuri,SNES,NaN,NaN
12950,Bust-A-Bloc,PS2,NaN,2002
12953,Puyo Puyo 7,Wii,NaN,2009
12954,My Fitness Coach: Club,Wii,NaN,NaN
12958,Pretty Cure All Stars Everyone Gather ? Let's Dance!,Wii,NaN,NaN
12960,Zyuden Sentai Kyoryuger: Game de Gaburincho!!,3DS,NaN,NaN
12967,Doraemon 2: Nobita no Toizurando Daibouken,SNES,NaN,NaN
12969,Dead or Alive Xtreme 3: Fortune,PS4,NaN,2016
12971,Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!,DS,NaN,NaN
12972,Metal Fight Beyblade: Bakugami Susanoh Shuurai!,DS,NaN,NaN
12975,Winning Post 8 ,PS3,NaN,NaN
12978,Dengeki Gakuen RPG: Cross of Venus,DS,NaN,NaN
12980,Minna no Ennichi,3DS,NaN,NaN
12985,Choujikuu Yousai Macross: Do You Remember Love,PS3,NaN,NaN
12988,Countdown: The Game,Wii,NaN,NaN
12994,Growlanser: Heritage of War (jp sales),PS2,NaN,NaN
12997,Pachinko Wars II,SNES,NaN,NaN
13003,Lernerfolg Vorschule: Capt'n Sharky,DS,NaN,NaN
13010,Game no Kanzume Vol 2,SCD,NaN,NaN
13011,Luminous Arc Infinity,PSV,NaN,NaN
13014,JoJo no Kimy? na B?ken Fantomu Buraddo,PS2,NaN,NaN
13015,The Idolmaster 2,X360,NaN,NaN
13019,SingStar Mallorca Party,PS3,NaN,2009
13020,Pro Yakyuu Spirits 5 Kanzenban,PS2,NaN,NaN
13021,Shin Sangoku Musou 5 Special,PSP,NaN,NaN
13032,Koi to Senkyo to Chocolate Portable,PSP,NaN,NaN
13043,Adventure Time: Finn & Jake Investigations,WiiU,NaN,NaN
13045,Tiny Toon Adventures: Toonenstein - Dare to Scare,PS,E,1999
13046,My Horse & Me: Riding for Gold,Wii,NaN,NaN
13048,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,DS,NaN,NaN
13052,RPG Tsukuru DS,DS,NaN,NaN
13053,To Heart 2: Dungeon Travelers,PSV,NaN,2015
13056,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,DS,NaN,NaN
13064,Lagoon,SNES,NaN,1991
13068,DoDonPachi Resurrection,X360,NaN,2010
13069,Trick x Logic: Season 1,PSP,NaN,NaN
13070,Mawashite Tsunageru Touch Panic,DS,NaN,NaN
13072,Monster! Bass Fishing,GBA,E,2002
13074,Winning Post 7 2010,PSP,NaN,NaN
13077,Batman: Gotham City Racer,PS,E,2001
13079,Sengoku Basara X,PS2,NaN,2008
13082,Doraemon: Nobita no Kyouryuu 2006 DS,DS,NaN,NaN
13084,DokiDoki Majo Shinpan!,DS,NaN,NaN
13085,Starry ? Sky: In Spring,PSP,NaN,NaN
13087,Armored Core: Formula Front Extreme Battle,PSP,T,2005
13089,Little Busters! Converted Edition,PS2,NaN,NaN
13095,Tennis no Oji-Sama: 2005 Crystal Drive,DS,NaN,NaN
13097,Summon Night X: Tears Crown,DS,NaN,NaN
13098,Pawly Pets: My Vet Practice,DS,NaN,NaN
13101,Taiho Shichauzo!,PS,NaN,NaN
13104,Expendable,PS,NaN,NaN
13105,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,DS,NaN,NaN
13106,The Idolmaster: Gravure For You! Vol. 2,PS3,NaN,NaN
13107,Arthur! Ready to Race,PS,E,2000
13108,Thunder Force V: Perfect System,PS,E,1998
13112,The Idolm@ster: Dearly Stars,DS,NaN,NaN
13113,Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate,PSV,NaN,NaN
13116,Bakemonogatari Portable,PSP,NaN,NaN
13120,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,DS,NaN,NaN
13123,Bakusou Kyoudai Let's & Go!! Eternal Wings,PS,NaN,NaN
13126,Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2,DS,NaN,NaN
13128,Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,3DS,NaN,NaN
13129,Super Heroine Chronicle,PSV,NaN,NaN
13131,Philosoma,PS,E,1996
13132,Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,SAT,NaN,NaN
13134,Marriage Royale: Prism Story,PSP,NaN,NaN
13135,Kamiwaza,PS2,NaN,NaN
13140,Kinnikuman Muscle Grand Prix Max,PS2,NaN,2006
13145,Jim Henson's Muppets in Spy Muppets: License to Croak,GBA,NaN,NaN
13146,Medal of Honor: European Assault (weekly JP sales),PS2,NaN,NaN
13149,Super Robot Taisen Neo,Wii,NaN,NaN
13154,Chameleon Twist 2,N64,E,1999
13157,Metal Max 2 Reloaded,DS,NaN,NaN
13160,Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,DS,NaN,NaN
13161,Winning Post World,PS3,NaN,NaN
13162,PachiPara 14: Fuu to Kumo to Super Umi in Okinawa,PS2,NaN,NaN
13164,Mega Minis Volume 3,PSP,NaN,NaN
13165,Slam Dunk SD Heat Up!!,SNES,NaN,NaN
13166,The Mysterious Case of Dr. Jekyll and Mr. Hyde,DS,NaN,NaN
13167,Dead in the Water,PS,E,1998
13168,Winning Post 7 2013,PS3,NaN,NaN
13170,Detective Conan: Prelude from the Past,DS,NaN,NaN
13176,Orcs & Elves,DS,T,2007
13177,Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,DS,NaN,NaN
13179,Sengoku Basara 4: Sumeragi,PS4,NaN,2015
13180,TrackMania Turbo: Build to Race,DS,NaN,2010
13181,Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,PSP,NaN,NaN
13182,Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,SNES,NaN,NaN
13183,Kamen Rider: Battride War Genesis,PSV,NaN,NaN
13184,Corpse Party: Blood Covered - Repeated Fear,PSP,NaN,NaN
13187,Chronicles of the Sword,PS,M,1996
13189,Keiba Eight Special,SNES,NaN,NaN
13190,Harukanaru Toki no Naka de 3,PS2,NaN,NaN
13194,Guild 01,3DS,NaN,NaN
13195,Tour de France 2011,X360,NaN,NaN
13196,Durarara!! 3-way Standoff,PSP,NaN,NaN
13198,Tokimeki Memorial Girl's Side 2nd Kiss,PS2,NaN,NaN
13199,Fushigi no Dungeon: Fuurai no Shiren 3 Portable,PSP,NaN,NaN
13200,Hokuto no Ken,PS2,NaN,1986
13202,Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),DS,NaN,NaN
13207,Microsoft Flight Simulator X Acceleration Expansion Pack,PC,NaN,NaN
13208,Chousoku Henkei Gyrozetter: Albatross no Tsubasa,3DS,NaN,NaN
13211,Baku Baku,SAT,NaN,NaN
13212,Sword Art Online: Game Director's Edition,PS4,NaN,NaN
13213,SD Gundam: Over Galaxian,PS,NaN,1996
13216,Smart Kid's Party Fun Pak,DS,NaN,NaN
13218,BeatMania IIDX 3rd Style,PS2,NaN,2000
13224,Ghostbusters (2016),XOne,NaN,NaN
13225,"Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o",PS2,NaN,NaN
13229,Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,DS,NaN,NaN
13230,BeatMania IIDX 4th Style: New Songs Collection,PS2,NaN,2001
13231,G1 Grand Prix,3DS,NaN,NaN
13235,Houkago Shounen,DS,NaN,NaN
13244,White Album: Tsuzurareru Fuyu no Omoide,PS3,NaN,NaN
13245,Harukanaru Toki no Naka de: Yumenoukihashi,DS,NaN,NaN
13246,Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,PS,NaN,NaN
13247,SD Gundam: Scad Hammers,Wii,NaN,NaN
13253,D.Gray-man: Kami no Shitotachi,DS,NaN,NaN
13256,Super Jinsei Game 2,SNES,NaN,NaN
13258,Jikkyou Oshaberi Parodius,SNES,NaN,NaN
13260,J-League Winning Eleven 2010: Club Championship,PS2,NaN,NaN
13263,Koihime Musou,PS2,NaN,NaN
13269,Kekkon Zenya,SAT,NaN,NaN
13271,Finny the Fish & the Seven Waters,PS2,E,2005
13274,Next Generation of Chaos,PS2,NaN,NaN
13276,Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,DS,NaN,NaN
13280,Golden Axe: The Duel,SAT,T,1996
13281,J-League '96 Dream Stadium,SNES,NaN,NaN
13284,Tokimeki Memorial: Girls Side 1st Love,DS,NaN,NaN
13293,Treasure Report: Kikai Jikake no Isan,DS,NaN,NaN
13294,Growlanser VI: Precarious World,PS2,NaN,NaN
13295,Block Kuzushi,SNES,NaN,2003
13299,Ultimate Ghosts 'n Goblins (JP sales),PSP,NaN,NaN
13307,Venus & Braves: Majo to Megami to Horobi no Yogen,PSP,NaN,2003
13308,Zoop,PS,E,1995
13310,Powerful Golf,DS,NaN,NaN
13312,Detective Conan: Marionette Symphony,3DS,NaN,NaN
13315,Amnesia Crowd,PSP,NaN,NaN
13316,Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2,PS2,NaN,NaN
13317,Monster Hunter Frontier Online,PS3,NaN,NaN
13319,VR Soccer '96,PS,E,1996
13321,Diabolik Lovers,PSP,NaN,NaN
13322,Shugo Chara! 3-tsu no Tamagoto Koisuru Joker,DS,NaN,NaN
13326,Noddy in Toyland,DS,NaN,NaN
13330,E.X. Troopers,PS3,NaN,NaN
13332,Kiniro no Corda 2 Encore,PS2,NaN,NaN
13333,M&M's Adventure,DS,NaN,NaN
13335,Soul Eater: Plot of Medusa,DS,NaN,2008
13337,Gaist Crusher,3DS,NaN,NaN
13345,Rain (2013),PS3,NaN,NaN
13346,Wii de Asobu Chibi-Robo!,Wii,NaN,NaN
13349,Tokyo Ghoul: Jail,PSV,NaN,NaN
13350,To Heart 2 DX Plus,PS3,NaN,2011
13351,Romance of the Three Kingdoms VI: Awakening of the Dragon,PS,E,2000
13352,Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu,PSP,NaN,NaN
13354,Naruto: Uzumaki Chronicles 2 (JP sales),PS2,NaN,NaN
13362,Shin Megami Tensei NINE,XB,NaN,2002
13371,Shin Hayarigami,PSV,NaN,2014
13372,Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,DS,NaN,NaN
13374,SD Gundam G Generation World,Wii,NaN,NaN
13376,Winter Sports 2011,PS3,NaN,NaN
13378,Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson,DS,NaN,NaN
13386,Jewel Quest 5: The Sleepless Star,PC,E,2013
13387,World Series of Poker: Tournament of Champions 2007 Edition,Wii,NaN,NaN
13398,Taiko no Tatsujin Portable 2,PSP,NaN,NaN
13400,Apassionata: Die Galanacht der Pferde,DS,NaN,NaN
13401,Battleship / Connect Four / Sorry! / Trouble,DS,E,2007
13402,Time Travelers,PSV,NaN,2012
13403,Amnesia Later,PSP,NaN,NaN
13406,Crazy Chicken: Atlantis Quest,DS,NaN,NaN
13407,Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PSV,NaN,NaN
13415,Hero Bank 2,3DS,NaN,NaN
13419,To Love-Ru Trouble Darkness: Battle Ecstasy,PSV,NaN,NaN
13420,The Lost Treasures of Alexandria,DS,NaN,NaN
13421,Rimo-Cocoron,PS2,NaN,NaN
13425,12-Sai. Koisuru Diary,3DS,NaN,NaN
13428,Hakuouki: Bakumatsu Musou Roku,PSP,NaN,NaN
13429,Hiiro no Kakera DS,DS,NaN,NaN
13431,Arcana Famiglia: La storia della Aracana Famiglia,PSP,NaN,NaN
13440,Brave Story: New Traveller (jp sales),PSP,NaN,NaN
13441,Black Jack vs. Matsudajun,PS,NaN,NaN
13442,Clever Kids: Creepy Crawlies,DS,NaN,NaN
13446,Garou Densetsu 3: Road to the Final Victory,SAT,NaN,NaN
13447,Lips: Deutsche Partyknaller,X360,NaN,2009
13448,Boing! Docomodake DS,DS,NaN,NaN
13449,Bleach: Soul Carnival,PSP,NaN,NaN
13452,Gummy Bears Mini Golf,DS,E,2010
13453,Resident Evil Director's Cut,PS3,NaN,NaN
13459,World Fantasista,PS2,NaN,NaN
13462,Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,DS,NaN,NaN
13470,Nazo Waku Yakata: Oto no Ma ni Ma ni,3DS,NaN,NaN
13471,Choro Q 64 2: Hacha Mecha Grand Prix Race,N64,NaN,NaN
13476,Hakuouki SSL: Sweet School Life,PSV,NaN,NaN
13478,Max & the Magic Marker,DS,E,2011
13481,Kimi ni Todoke: Tsutaeru Kimochi,DS,NaN,NaN
13482,Nora to Koku no Koubou: Kiri no Mori no Majo,DS,NaN,NaN
13484,Hitman (2016),PS4,NaN,NaN
13486,Atelier Escha & Logy: Alchemists of the Dusk Sky,PSV,E10+,2014
13489,Game no Kanzume Vol 1,SCD,NaN,NaN
13491,Black Mirror 2,PC,NaN,NaN
13494,Summon Night Craft Sword Monogatari: Hajimari no Ishi,GBA,NaN,2005
13495,Sotsugyou II: Neo Generation,PS,NaN,NaN
13496,Forza Motorsport 3: Ultimate Edition,X360,NaN,NaN
13497,The King of Fighters 2002: Unlimited Match,PS2,NaN,NaN
13505,Phoenix Wright: Revived Turnabout,DS,NaN,NaN
13506,Mana Khemia: Alchemists of Al-Revis (JP sales),PS2,NaN,NaN
13508,National Geographic Panda (US sales),DS,NaN,NaN
13510,Tomoyo After: It's a Wonderful Life CS Edition,PSP,NaN,NaN
13511,Virtua Fighter CG Portrait Series Vol.6: Lau Chan,SAT,NaN,NaN
13513,Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,DS,NaN,NaN
13514,Cheer We Go!,DS,NaN,NaN
13520,World Trigger: Borderless Mission,PSV,NaN,NaN
13521,Assault Rigs,PS,E,1996
13522,Yes! PreCure 5,DS,NaN,NaN
13528,"Roswell Conspiracies: Aliens, Myths & Legends",PS,T,2001
13532,Sekai no Gohan Shaberu! DS Oryouri Navi,DS,NaN,NaN
13536,Angelique Duet,PS,NaN,NaN
13537,Nobunaga's Ambition (3DS),3DS,NaN,NaN
13539,Shin Fortune Quest: Sokutaku no Kishi,PS,NaN,NaN
13543,Kamen Rider: Battride War Genesis,PS3,NaN,NaN
13545,Family Fortunes,DS,NaN,2009
13547,My Body Coach,Wii,NaN,NaN
13550,I.Q. Remix+: Intelligent Qube,PS2,NaN,NaN
13551,Growlanser,PSP,NaN,1999
13552,Card Fight!! Vanguard G: Stride to Victory!!,3DS,NaN,NaN
13554,Daito Giken Koushiki Pachi-Slot Simulator: Shake II,PS2,NaN,NaN
13555,Grand Slam,PS,E,1997
13556,Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,DS,NaN,NaN
13557,The King of Fighters 2000,PS2,NaN,NaN
13558,Hyperdimension Neptunia mk2,PSV,NaN,2012
13563,D.C.F.S.: Da Capo Four Seasons,PS2,NaN,NaN
13567,Hanayori Danshi: Koi Seyo Onago,DS,NaN,NaN
13568,Refrain no Chika Meikyuu to Majo no Ryodan,PSV,NaN,NaN
13569,Minna ga Shuyaku no NHK Kouhaku Quiz Kassen,Wii,NaN,NaN
13570,Disney Planes Fire & Rescue,Wii,NaN,2014
13571,Sonic the Hedgehog 2 (8-bit),GG,NaN,NaN
13580,Doko Demo Issho: Let's Gakkou!,PSP,NaN,NaN
13581,Conflict: Desert Storm II - Back to Bagdhad,GC,NaN,NaN
13585,B's-LOG Party♪,PSP,NaN,NaN
13589,Yowamushi Pedal,3DS,NaN,NaN
13591,White Album 2: Shiawase no Mukougawa,PS3,NaN,NaN
13592,Monster Trux Arenas: Special Edition,Wii,E,2007
13594,Go Go Ackman 3,SNES,NaN,1995
13601,The King of Fighters Kyo,PS,NaN,NaN
13602,Record of Agarest War: Marriage,PSP,NaN,NaN
13603,San-X Land: Theme Park de Asobou!,DS,NaN,NaN
13605,428: Fuusa Sareta Shibuya de,PSP,NaN,NaN
13606,Starry ? Sky: After Spring,PSP,NaN,NaN
13607,Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,PS2,NaN,NaN
13608,Mechanic Escape,PS3,NaN,2014
13610,Naruto Shippuden: Dairansen! Kage Bunshin Emaki,DS,NaN,NaN
13612,Twilight Syndrome: Kinjiratera Toshi Densetsu,DS,NaN,NaN
13613,True Love Story 3,PS2,NaN,2001
13614,Jerry Rice and Nitus' Dog Football,Wii,NaN,NaN
13615,Little Battlers eXperience W,PSV,NaN,NaN
13621,Blood Will Tell: Tezuka Osamu's Dororo,PS2,NaN,NaN
13625,Kids Learn Music A+ Edition,DS,NaN,NaN
13628,Kanuchi: Shiroki Tsubasa no Shou,PS2,NaN,NaN
13630,Katekyoo Hitman Reborn! Battle Arena,PSP,NaN,NaN
